Sample in Buffer,Sample in Window,TRIGGER,design_2_i/adc_bit_decoder_0_t_ready,design_2_i/ZmodScopeController_0_cDataAxisTvalid,design_2_i/delay_96_cycles_0_dout,design_2_i/adc_bit_decoder_0_bit_out,design_2_i/comparator_0_correct_bits[13:0],design_2_i/comparator_0_whole_bits[13:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,UNSIGNED,UNSIGNED
21884,21884,0,1,1,1,0,382,921
21885,21885,0,1,0,1,0,382,921
21886,21886,0,1,0,1,0,382,921
21887,21887,0,1,0,1,0,382,921
21888,21888,0,1,1,1,0,382,921
21889,21889,0,1,0,1,1,382,921
21890,21890,0,1,0,1,1,382,921
21891,21891,0,1,0,1,1,383,921
21892,21892,0,1,1,1,1,383,921
21893,21893,0,1,0,1,0,383,921
21894,21894,0,1,0,1,0,383,921
21895,21895,0,1,0,1,0,383,921
21896,21896,0,1,1,0,0,383,921
21897,21897,0,1,0,0,1,383,921
21898,21898,0,1,0,0,1,383,921
21899,21899,0,1,0,0,1,383,921
21900,21900,0,1,1,0,1,383,922
21901,21901,0,1,0,0,1,383,922
21902,21902,0,1,0,0,1,383,922
21903,21903,0,1,0,0,1,383,922
21904,21904,0,1,1,0,1,383,922
21905,21905,0,1,0,0,0,383,922
21906,21906,0,1,0,0,0,383,922
21907,21907,0,1,0,0,0,383,922
21908,21908,0,1,1,0,0,383,922
21909,21909,0,1,0,0,1,383,922
21910,21910,0,1,0,0,1,383,922
21911,21911,0,1,0,0,1,383,922
21912,21912,0,1,1,0,1,383,922
21913,21913,0,1,0,0,0,383,922
21914,21914,0,1,0,0,0,383,922
21915,21915,0,1,0,0,0,383,922
21916,21916,0,1,1,1,0,383,922
21917,21917,0,1,0,1,1,383,922
21918,21918,0,1,0,1,1,383,922
21919,21919,0,1,0,1,1,383,922
21920,21920,0,1,1,1,1,383,923
21921,21921,0,1,0,1,1,383,923
21922,21922,0,1,0,1,1,383,923
21923,21923,0,1,0,1,1,383,923
21924,21924,0,1,1,1,1,383,923
21925,21925,0,1,0,1,0,383,923
21926,21926,0,1,0,1,0,383,923
21927,21927,0,1,0,1,0,383,923
21928,21928,0,1,1,1,0,383,923
21929,21929,0,1,0,1,1,383,923
21930,21930,0,1,0,1,1,383,923
21931,21931,0,1,0,1,1,384,923
21932,21932,0,1,1,1,1,384,923
21933,21933,0,1,0,1,1,384,923
21934,21934,0,1,0,1,1,384,923
21935,21935,0,1,0,1,1,384,923
21936,21936,0,1,1,0,1,384,923
21937,21937,0,1,0,0,0,384,923
21938,21938,0,1,0,0,0,384,923
21939,21939,0,1,0,0,0,384,923
21940,21940,0,1,1,0,0,384,924
21941,21941,0,1,0,0,0,384,924
21942,21942,0,1,0,0,0,384,924
21943,21943,0,1,0,0,0,384,924
21944,21944,0,1,1,0,0,384,924
21945,21945,0,1,0,0,1,384,924
21946,21946,0,1,0,0,1,384,924
21947,21947,0,1,0,0,1,384,924
21948,21948,0,1,1,0,1,384,924
21949,21949,0,1,0,0,1,384,924
21950,21950,0,1,0,0,1,384,924
21951,21951,0,1,0,0,1,384,924
21952,21952,0,1,1,0,1,384,924
21953,21953,0,1,0,0,0,384,924
21954,21954,0,1,0,0,0,384,924
21955,21955,0,1,0,0,0,384,924
21956,21956,0,1,1,1,0,384,924
21957,21957,0,1,0,1,0,384,924
21958,21958,0,1,0,1,0,384,924
21959,21959,0,1,0,1,0,384,924
21960,21960,0,1,1,1,0,384,925
21961,21961,0,1,0,1,0,384,925
21962,21962,0,1,0,1,0,384,925
21963,21963,0,1,0,1,0,384,925
21964,21964,0,1,1,1,0,384,925
21965,21965,0,1,0,1,1,384,925
21966,21966,0,1,0,1,1,384,925
21967,21967,0,1,0,1,1,384,925
21968,21968,0,1,1,1,1,384,925
21969,21969,0,1,0,1,1,384,925
21970,21970,0,1,0,1,1,384,925
21971,21971,0,1,0,1,1,385,925
21972,21972,0,1,1,1,1,385,925
21973,21973,0,1,0,1,1,385,925
21974,21974,0,1,0,1,1,385,925
21975,21975,0,1,0,1,1,385,925
21976,21976,0,1,1,1,1,385,925
21977,21977,0,1,0,1,1,385,925
21978,21978,0,1,0,1,1,385,925
21979,21979,0,1,0,1,1,385,925
21980,21980,0,1,1,1,1,385,926
21981,21981,0,1,0,1,1,385,926
21982,21982,0,1,0,1,1,385,926
21983,21983,0,1,0,1,1,385,926
21984,21984,0,1,1,1,1,385,926
21985,21985,0,1,0,1,0,385,926
21986,21986,0,1,0,1,0,385,926
21987,21987,0,1,0,1,0,385,926
21988,21988,0,1,1,1,0,385,926
21989,21989,0,1,0,1,0,385,926
21990,21990,0,1,0,1,0,385,926
21991,21991,0,1,0,1,0,385,926
21992,21992,0,1,1,1,0,385,926
21993,21993,0,1,0,1,1,385,926
21994,21994,0,1,0,1,1,385,926
21995,21995,0,1,0,1,1,385,926
21996,21996,0,1,1,0,1,385,926
21997,21997,0,1,0,0,0,385,926
21998,21998,0,1,0,0,0,385,926
21999,21999,0,1,0,0,0,385,926
22000,22000,0,1,1,0,0,385,927
22001,22001,0,1,0,0,1,385,927
22002,22002,0,1,0,0,1,385,927
22003,22003,0,1,0,0,1,385,927
22004,22004,0,1,1,0,1,385,927
22005,22005,0,1,0,0,1,385,927
22006,22006,0,1,0,0,1,385,927
22007,22007,0,1,0,0,1,385,927
22008,22008,0,1,1,0,1,385,927
22009,22009,0,1,0,0,0,385,927
22010,22010,0,1,0,0,0,385,927
22011,22011,0,1,0,0,0,386,927
22012,22012,0,1,1,0,0,386,927
22013,22013,0,1,0,0,1,386,927
22014,22014,0,1,0,0,1,386,927
22015,22015,0,1,0,0,1,386,927
22016,22016,0,1,1,0,1,386,927
22017,22017,0,1,0,0,1,386,927
22018,22018,0,1,0,0,1,386,927
22019,22019,0,1,0,0,1,386,927
22020,22020,0,1,1,0,1,386,928
22021,22021,0,1,0,0,1,386,928
22022,22022,0,1,0,0,1,386,928
22023,22023,0,1,0,0,1,386,928
22024,22024,0,1,1,0,1,386,928
22025,22025,0,1,0,0,1,386,928
22026,22026,0,1,0,0,1,386,928
22027,22027,0,1,0,0,1,386,928
22028,22028,0,1,1,0,1,386,928
22029,22029,0,1,0,0,1,386,928
22030,22030,0,1,0,0,1,386,928
22031,22031,0,1,0,0,1,386,928
22032,22032,0,1,1,0,1,386,928
22033,22033,0,1,0,0,1,386,928
22034,22034,0,1,0,0,1,386,928
22035,22035,0,1,0,0,1,386,928
22036,22036,0,1,1,0,1,386,928
22037,22037,0,1,0,0,1,386,928
22038,22038,0,1,0,0,1,386,928
22039,22039,0,1,0,0,1,386,928
22040,22040,0,1,1,0,1,386,929
22041,22041,0,1,0,0,0,386,929
22042,22042,0,1,0,0,0,386,929
22043,22043,0,1,0,0,0,386,929
22044,22044,0,1,1,0,0,386,929
22045,22045,0,1,0,0,1,386,929
22046,22046,0,1,0,0,1,386,929
22047,22047,0,1,0,0,1,386,929
22048,22048,0,1,1,0,1,386,929
22049,22049,0,1,0,0,0,386,929
22050,22050,0,1,0,0,0,386,929
22051,22051,0,1,0,0,0,387,929
22052,22052,0,1,1,0,0,387,929
22053,22053,0,1,0,0,1,387,929
22054,22054,0,1,0,0,1,387,929
22055,22055,0,1,0,0,1,387,929
22056,22056,0,1,1,0,1,387,929
22057,22057,0,1,0,0,1,387,929
22058,22058,0,1,0,0,1,387,929
22059,22059,0,1,0,0,1,387,929
22060,22060,0,1,1,0,1,387,930
22061,22061,0,1,0,0,1,387,930
22062,22062,0,1,0,0,1,387,930
22063,22063,0,1,0,0,1,387,930
22064,22064,0,1,1,0,1,387,930
22065,22065,0,1,0,0,1,387,930
22066,22066,0,1,0,0,1,387,930
22067,22067,0,1,0,0,1,387,930
22068,22068,0,1,1,0,1,387,930
22069,22069,0,1,0,0,0,387,930
22070,22070,0,1,0,0,0,387,930
22071,22071,0,1,0,0,0,388,930
22072,22072,0,1,1,0,0,388,930
22073,22073,0,1,0,0,0,388,930
22074,22074,0,1,0,0,0,388,930
22075,22075,0,1,0,0,0,388,930
22076,22076,0,1,1,0,0,388,930
22077,22077,0,1,0,0,0,388,930
22078,22078,0,1,0,0,0,388,930
22079,22079,0,1,0,0,0,388,930
22080,22080,0,1,1,0,0,388,931
22081,22081,0,1,0,0,1,388,931
22082,22082,0,1,0,0,1,388,931
22083,22083,0,1,0,0,1,388,931
22084,22084,0,1,1,0,1,388,931
22085,22085,0,1,0,0,0,388,931
22086,22086,0,1,0,0,0,388,931
22087,22087,0,1,0,0,0,388,931
22088,22088,0,1,1,0,0,388,931
22089,22089,0,1,0,0,0,388,931
22090,22090,0,1,0,0,0,388,931
22091,22091,0,1,0,0,0,389,931
22092,22092,0,1,1,0,0,389,931
22093,22093,0,1,0,0,0,389,931
22094,22094,0,1,0,0,0,389,931
22095,22095,0,1,0,0,0,389,931
22096,22096,0,1,1,0,0,389,931
22097,22097,0,1,0,0,0,389,931
22098,22098,0,1,0,0,0,389,931
22099,22099,0,1,0,0,0,389,931
22100,22100,0,1,1,0,0,389,932
22101,22101,0,1,0,0,0,389,932
22102,22102,0,1,0,0,0,389,932
22103,22103,0,1,0,0,0,389,932
22104,22104,0,1,1,0,0,389,932
22105,22105,0,1,0,0,1,389,932
22106,22106,0,1,0,0,1,389,932
22107,22107,0,1,0,0,1,389,932
22108,22108,0,1,1,0,1,389,932
22109,22109,0,1,0,0,0,389,932
22110,22110,0,1,0,0,0,389,932
22111,22111,0,1,0,0,0,390,932
22112,22112,0,1,1,0,0,390,932
22113,22113,0,1,0,0,1,390,932
22114,22114,0,1,0,0,1,390,932
22115,22115,0,1,0,0,1,390,932
22116,22116,0,1,1,1,1,390,932
22117,22117,0,1,0,1,1,390,932
22118,22118,0,1,0,1,1,390,932
22119,22119,0,1,0,1,1,390,932
22120,22120,0,1,1,1,1,390,933
22121,22121,0,1,0,1,1,390,933
22122,22122,0,1,0,1,1,390,933
22123,22123,0,1,0,1,1,390,933
22124,22124,0,1,1,1,1,390,933
22125,22125,0,1,0,1,0,390,933
22126,22126,0,1,0,1,0,390,933
22127,22127,0,1,0,1,0,390,933
22128,22128,0,1,1,1,0,390,933
22129,22129,0,1,0,1,0,390,933
22130,22130,0,1,0,1,0,390,933
22131,22131,0,1,0,1,0,390,933
22132,22132,0,1,1,1,0,390,933
22133,22133,0,1,0,1,0,390,933
22134,22134,0,1,0,1,0,390,933
22135,22135,0,1,0,1,0,390,933
22136,22136,0,1,1,1,0,390,933
22137,22137,0,1,0,1,1,390,933
22138,22138,0,1,0,1,1,390,933
22139,22139,0,1,0,1,1,390,933
22140,22140,0,1,1,1,1,390,934
22141,22141,0,1,0,1,0,390,934
22142,22142,0,1,0,1,0,390,934
22143,22143,0,1,0,1,0,390,934
22144,22144,0,1,1,1,0,390,934
22145,22145,0,1,0,1,0,390,934
22146,22146,0,1,0,1,0,390,934
22147,22147,0,1,0,1,0,390,934
22148,22148,0,1,1,1,0,390,934
22149,22149,0,1,0,1,1,390,934
22150,22150,0,1,0,1,1,390,934
22151,22151,0,1,0,1,1,391,934
22152,22152,0,1,1,1,1,391,934
22153,22153,0,1,0,1,0,391,934
22154,22154,0,1,0,1,0,391,934
22155,22155,0,1,0,1,0,391,934
22156,22156,0,1,1,1,0,391,934
22157,22157,0,1,0,1,1,391,934
22158,22158,0,1,0,1,1,391,934
22159,22159,0,1,0,1,1,391,934
22160,22160,0,1,1,1,1,391,935
22161,22161,0,1,0,1,1,391,935
22162,22162,0,1,0,1,1,391,935
22163,22163,0,1,0,1,1,391,935
22164,22164,0,1,1,1,1,391,935
22165,22165,0,1,0,1,1,391,935
22166,22166,0,1,0,1,1,391,935
22167,22167,0,1,0,1,1,391,935
22168,22168,0,1,1,1,1,391,935
22169,22169,0,1,0,1,0,391,935
22170,22170,0,1,0,1,0,391,935
22171,22171,0,1,0,1,0,391,935
22172,22172,0,1,1,1,0,391,935
22173,22173,0,1,0,1,1,391,935
22174,22174,0,1,0,1,1,391,935
22175,22175,0,1,0,1,1,391,935
22176,22176,0,1,1,0,1,391,935
22177,22177,0,1,0,0,0,391,935
22178,22178,0,1,0,0,0,391,935
22179,22179,0,1,0,0,0,391,935
22180,22180,0,1,1,0,0,391,936
22181,22181,0,1,0,0,0,391,936
22182,22182,0,1,0,0,0,391,936
22183,22183,0,1,0,0,0,391,936
22184,22184,0,1,1,0,0,391,936
22185,22185,0,1,0,0,0,391,936
22186,22186,0,1,0,0,0,391,936
22187,22187,0,1,0,0,0,391,936
22188,22188,0,1,1,0,0,391,936
22189,22189,0,1,0,0,0,391,936
22190,22190,0,1,0,0,0,391,936
22191,22191,0,1,0,0,0,392,936
22192,22192,0,1,1,0,0,392,936
22193,22193,0,1,0,0,1,392,936
22194,22194,0,1,0,0,1,392,936
22195,22195,0,1,0,0,1,392,936
22196,22196,0,1,1,1,1,392,936
22197,22197,0,1,0,1,1,392,936
22198,22198,0,1,0,1,1,392,936
22199,22199,0,1,0,1,1,392,936
22200,22200,0,1,1,1,1,392,937
22201,22201,0,1,0,1,1,392,937
22202,22202,0,1,0,1,1,392,937
22203,22203,0,1,0,1,1,392,937
22204,22204,0,1,1,1,1,392,937
22205,22205,0,1,0,1,0,392,937
22206,22206,0,1,0,1,0,392,937
22207,22207,0,1,0,1,0,392,937
22208,22208,0,1,1,1,0,392,937
22209,22209,0,1,0,1,0,392,937
22210,22210,0,1,0,1,0,392,937
22211,22211,0,1,0,1,0,392,937
22212,22212,0,1,1,1,0,392,937
22213,22213,0,1,0,1,0,392,937
22214,22214,0,1,0,1,0,392,937
22215,22215,0,1,0,1,0,392,937
22216,22216,0,1,1,0,0,392,937
22217,22217,0,1,0,0,1,392,937
22218,22218,0,1,0,0,1,392,937
22219,22219,0,1,0,0,1,392,937
22220,22220,0,1,1,0,1,392,938
22221,22221,0,1,0,0,1,392,938
22222,22222,0,1,0,0,1,392,938
22223,22223,0,1,0,0,1,392,938
22224,22224,0,1,1,0,1,392,938
22225,22225,0,1,0,0,1,392,938
22226,22226,0,1,0,0,1,392,938
22227,22227,0,1,0,0,1,392,938
22228,22228,0,1,1,0,1,392,938
22229,22229,0,1,0,0,0,392,938
22230,22230,0,1,0,0,0,392,938
22231,22231,0,1,0,0,0,393,938
22232,22232,0,1,1,0,0,393,938
22233,22233,0,1,0,0,1,393,938
22234,22234,0,1,0,0,1,393,938
22235,22235,0,1,0,0,1,393,938
22236,22236,0,1,1,1,1,393,938
22237,22237,0,1,0,1,0,393,938
22238,22238,0,1,0,1,0,393,938
22239,22239,0,1,0,1,0,393,938
22240,22240,0,1,1,1,0,393,939
22241,22241,0,1,0,1,0,393,939
22242,22242,0,1,0,1,0,393,939
22243,22243,0,1,0,1,0,393,939
22244,22244,0,1,1,1,0,393,939
22245,22245,0,1,0,1,1,393,939
22246,22246,0,1,0,1,1,393,939
22247,22247,0,1,0,1,1,393,939
22248,22248,0,1,1,1,1,393,939
22249,22249,0,1,0,1,1,393,939
22250,22250,0,1,0,1,1,393,939
22251,22251,0,1,0,1,1,394,939
22252,22252,0,1,1,1,1,394,939
22253,22253,0,1,0,1,1,394,939
22254,22254,0,1,0,1,1,394,939
22255,22255,0,1,0,1,1,394,939
22256,22256,0,1,1,1,1,394,939
22257,22257,0,1,0,1,1,394,939
22258,22258,0,1,0,1,1,394,939
22259,22259,0,1,0,1,1,394,939
22260,22260,0,1,1,1,1,394,940
22261,22261,0,1,0,1,1,394,940
22262,22262,0,1,0,1,1,394,940
22263,22263,0,1,0,1,1,394,940
22264,22264,0,1,1,1,1,394,940
22265,22265,0,1,0,1,0,394,940
22266,22266,0,1,0,1,0,394,940
22267,22267,0,1,0,1,0,394,940
22268,22268,0,1,1,1,0,394,940
22269,22269,0,1,0,1,0,394,940
22270,22270,0,1,0,1,0,394,940
22271,22271,0,1,0,1,0,394,940
22272,22272,0,1,1,1,0,394,940
22273,22273,0,1,0,1,0,394,940
22274,22274,0,1,0,1,0,394,940
22275,22275,0,1,0,1,0,394,940
22276,22276,0,1,1,1,0,394,940
22277,22277,0,1,0,1,0,394,940
22278,22278,0,1,0,1,0,394,940
22279,22279,0,1,0,1,0,394,940
22280,22280,0,1,1,1,0,394,941
22281,22281,0,1,0,1,1,394,941
22282,22282,0,1,0,1,1,394,941
22283,22283,0,1,0,1,1,394,941
22284,22284,0,1,1,1,1,394,941
22285,22285,0,1,0,1,1,394,941
22286,22286,0,1,0,1,1,394,941
22287,22287,0,1,0,1,1,394,941
22288,22288,0,1,1,1,1,394,941
22289,22289,0,1,0,1,1,394,941
22290,22290,0,1,0,1,1,394,941
22291,22291,0,1,0,1,1,395,941
22292,22292,0,1,1,1,1,395,941
22293,22293,0,1,0,1,0,395,941
22294,22294,0,1,0,1,0,395,941
22295,22295,0,1,0,1,0,395,941
22296,22296,0,1,1,1,0,395,941
22297,22297,0,1,0,1,0,395,941
22298,22298,0,1,0,1,0,395,941
22299,22299,0,1,0,1,0,395,941
22300,22300,0,1,1,1,0,395,942
22301,22301,0,1,0,1,0,395,942
22302,22302,0,1,0,1,0,395,942
22303,22303,0,1,0,1,0,395,942
22304,22304,0,1,1,1,0,395,942
22305,22305,0,1,0,1,0,395,942
22306,22306,0,1,0,1,0,395,942
22307,22307,0,1,0,1,0,395,942
22308,22308,0,1,1,1,0,395,942
22309,22309,0,1,0,1,0,395,942
22310,22310,0,1,0,1,0,395,942
22311,22311,0,1,0,1,0,395,942
22312,22312,0,1,1,1,0,395,942
22313,22313,0,1,0,1,0,395,942
22314,22314,0,1,0,1,0,395,942
22315,22315,0,1,0,1,0,395,942
22316,22316,0,1,1,1,0,395,942
22317,22317,0,1,0,1,0,395,942
22318,22318,0,1,0,1,0,395,942
22319,22319,0,1,0,1,0,395,942
22320,22320,0,1,1,1,0,395,943
22321,22321,0,1,0,1,0,395,943
22322,22322,0,1,0,1,0,395,943
22323,22323,0,1,0,1,0,395,943
22324,22324,0,1,1,1,0,395,943
22325,22325,0,1,0,1,1,395,943
22326,22326,0,1,0,1,1,395,943
22327,22327,0,1,0,1,1,395,943
22328,22328,0,1,1,1,1,395,943
22329,22329,0,1,0,1,1,395,943
22330,22330,0,1,0,1,1,395,943
22331,22331,0,1,0,1,1,396,943
22332,22332,0,1,1,1,1,396,943
22333,22333,0,1,0,1,1,396,943
22334,22334,0,1,0,1,1,396,943
22335,22335,0,1,0,1,1,396,943
22336,22336,0,1,1,1,1,396,943
22337,22337,0,1,0,1,0,396,943
22338,22338,0,1,0,1,0,396,943
22339,22339,0,1,0,1,0,396,943
22340,22340,0,1,1,1,0,396,944
22341,22341,0,1,0,1,1,396,944
22342,22342,0,1,0,1,1,396,944
22343,22343,0,1,0,1,1,396,944
22344,22344,0,1,1,1,1,396,944
22345,22345,0,1,0,1,0,396,944
22346,22346,0,1,0,1,0,396,944
22347,22347,0,1,0,1,0,396,944
22348,22348,0,1,1,1,0,396,944
22349,22349,0,1,0,1,0,396,944
22350,22350,0,1,0,1,0,396,944
22351,22351,0,1,0,1,0,396,944
22352,22352,0,1,1,1,0,396,944
22353,22353,0,1,0,1,0,396,944
22354,22354,0,1,0,1,0,396,944
22355,22355,0,1,0,1,0,396,944
22356,22356,0,1,1,0,0,396,944
22357,22357,0,1,0,0,0,396,944
22358,22358,0,1,0,0,0,396,944
22359,22359,0,1,0,0,0,396,944
22360,22360,0,1,1,0,0,396,945
22361,22361,0,1,0,0,1,396,945
22362,22362,0,1,0,0,1,396,945
22363,22363,0,1,0,0,1,396,945
22364,22364,0,1,1,0,1,396,945
22365,22365,0,1,0,0,0,396,945
22366,22366,0,1,0,0,0,396,945
22367,22367,0,1,0,0,0,396,945
22368,22368,0,1,1,0,0,396,945
22369,22369,0,1,0,0,1,396,945
22370,22370,0,1,0,0,1,396,945
22371,22371,0,1,0,0,1,396,945
22372,22372,0,1,1,0,1,396,945
22373,22373,0,1,0,0,0,396,945
22374,22374,0,1,0,0,0,396,945
22375,22375,0,1,0,0,0,396,945
22376,22376,0,1,1,1,0,396,945
22377,22377,0,1,0,1,0,396,945
22378,22378,0,1,0,1,0,396,945
22379,22379,0,1,0,1,0,396,945
22380,22380,0,1,1,1,0,396,946
22381,22381,0,1,0,1,0,396,946
22382,22382,0,1,0,1,0,396,946
22383,22383,0,1,0,1,0,396,946
22384,22384,0,1,1,1,0,396,946
22385,22385,0,1,0,1,0,396,946
22386,22386,0,1,0,1,0,396,946
22387,22387,0,1,0,1,0,396,946
22388,22388,0,1,1,1,0,396,946
22389,22389,0,1,0,1,1,396,946
22390,22390,0,1,0,1,1,396,946
22391,22391,0,1,0,1,1,397,946
22392,22392,0,1,1,1,1,397,946
22393,22393,0,1,0,1,0,397,946
22394,22394,0,1,0,1,0,397,946
22395,22395,0,1,0,1,0,397,946
22396,22396,0,1,1,1,0,397,946
22397,22397,0,1,0,1,1,397,946
22398,22398,0,1,0,1,1,397,946
22399,22399,0,1,0,1,1,397,946
22400,22400,0,1,1,1,1,397,947
22401,22401,0,1,0,1,1,397,947
22402,22402,0,1,0,1,1,397,947
22403,22403,0,1,0,1,1,397,947
22404,22404,0,1,1,1,1,397,947
22405,22405,0,1,0,1,0,397,947
22406,22406,0,1,0,1,0,397,947
22407,22407,0,1,0,1,0,397,947
22408,22408,0,1,1,1,0,397,947
22409,22409,0,1,0,1,1,397,947
22410,22410,0,1,0,1,1,397,947
22411,22411,0,1,0,1,1,398,947
22412,22412,0,1,1,1,1,398,947
22413,22413,0,1,0,1,0,398,947
22414,22414,0,1,0,1,0,398,947
22415,22415,0,1,0,1,0,398,947
22416,22416,0,1,1,1,0,398,947
22417,22417,0,1,0,1,0,398,947
22418,22418,0,1,0,1,0,398,947
22419,22419,0,1,0,1,0,398,947
22420,22420,0,1,1,1,0,398,948
22421,22421,0,1,0,1,1,398,948
22422,22422,0,1,0,1,1,398,948
22423,22423,0,1,0,1,1,398,948
22424,22424,0,1,1,1,1,398,948
22425,22425,0,1,0,1,1,398,948
22426,22426,0,1,0,1,1,398,948
22427,22427,0,1,0,1,1,398,948
22428,22428,0,1,1,1,1,398,948
22429,22429,0,1,0,1,0,398,948
22430,22430,0,1,0,1,0,398,948
22431,22431,0,1,0,1,0,398,948
22432,22432,0,1,1,1,0,398,948
22433,22433,0,1,0,1,1,398,948
22434,22434,0,1,0,1,1,398,948
22435,22435,0,1,0,1,1,398,948
22436,22436,0,1,1,1,1,398,948
22437,22437,0,1,0,1,1,398,948
22438,22438,0,1,0,1,1,398,948
22439,22439,0,1,0,1,1,398,948
22440,22440,0,1,1,1,1,398,949
22441,22441,0,1,0,1,0,398,949
22442,22442,0,1,0,1,0,398,949
22443,22443,0,1,0,1,0,398,949
22444,22444,0,1,1,1,0,398,949
22445,22445,0,1,0,1,0,398,949
22446,22446,0,1,0,1,0,398,949
22447,22447,0,1,0,1,0,398,949
22448,22448,0,1,1,1,0,398,949
22449,22449,0,1,0,1,1,398,949
22450,22450,0,1,0,1,1,398,949
22451,22451,0,1,0,1,1,399,949
22452,22452,0,1,1,1,1,399,949
22453,22453,0,1,0,1,0,399,949
22454,22454,0,1,0,1,0,399,949
22455,22455,0,1,0,1,0,399,949
22456,22456,0,1,1,0,0,399,949
22457,22457,0,1,0,0,0,399,949
22458,22458,0,1,0,0,0,399,949
22459,22459,0,1,0,0,0,399,949
22460,22460,0,1,1,0,0,399,950
22461,22461,0,1,0,0,1,399,950
22462,22462,0,1,0,0,1,399,950
22463,22463,0,1,0,0,1,399,950
22464,22464,0,1,1,0,1,399,950
22465,22465,0,1,0,0,1,399,950
22466,22466,0,1,0,0,1,399,950
22467,22467,0,1,0,0,1,399,950
22468,22468,0,1,1,0,1,399,950
22469,22469,0,1,0,0,1,399,950
22470,22470,0,1,0,0,1,399,950
22471,22471,0,1,0,0,1,399,950
22472,22472,0,1,1,0,1,399,950
22473,22473,0,1,0,0,0,399,950
22474,22474,0,1,0,0,0,399,950
22475,22475,0,1,0,0,0,399,950
22476,22476,0,1,1,1,0,399,950
22477,22477,0,1,0,1,1,399,950
22478,22478,0,1,0,1,1,399,950
22479,22479,0,1,0,1,1,399,950
22480,22480,0,1,1,1,1,399,951
22481,22481,0,1,0,1,1,399,951
22482,22482,0,1,0,1,1,399,951
22483,22483,0,1,0,1,1,399,951
22484,22484,0,1,1,1,1,399,951
22485,22485,0,1,0,1,0,399,951
22486,22486,0,1,0,1,0,399,951
22487,22487,0,1,0,1,0,399,951
22488,22488,0,1,1,1,0,399,951
22489,22489,0,1,0,1,1,399,951
22490,22490,0,1,0,1,1,399,951
22491,22491,0,1,0,1,1,400,951
22492,22492,0,1,1,1,1,400,951
22493,22493,0,1,0,1,0,400,951
22494,22494,0,1,0,1,0,400,951
22495,22495,0,1,0,1,0,400,951
22496,22496,0,1,1,0,0,400,951
22497,22497,0,1,0,0,1,400,951
22498,22498,0,1,0,0,1,400,951
22499,22499,0,1,0,0,1,400,951
22500,22500,0,1,1,0,1,400,952
22501,22501,0,1,0,0,1,400,952
22502,22502,0,1,0,0,1,400,952
22503,22503,0,1,0,0,1,400,952
22504,22504,0,1,1,0,1,400,952
22505,22505,0,1,0,0,0,400,952
22506,22506,0,1,0,0,0,400,952
22507,22507,0,1,0,0,0,400,952
22508,22508,0,1,1,0,0,400,952
22509,22509,0,1,0,0,1,400,952
22510,22510,0,1,0,0,1,400,952
22511,22511,0,1,0,0,1,400,952
22512,22512,0,1,1,0,1,400,952
22513,22513,0,1,0,0,1,400,952
22514,22514,0,1,0,0,1,400,952
22515,22515,0,1,0,0,1,400,952
22516,22516,0,1,1,0,1,400,952
22517,22517,0,1,0,0,1,400,952
22518,22518,0,1,0,0,1,400,952
22519,22519,0,1,0,0,1,400,952
22520,22520,0,1,1,0,1,400,953
22521,22521,0,1,0,0,1,400,953
22522,22522,0,1,0,0,1,400,953
22523,22523,0,1,0,0,1,400,953
22524,22524,0,1,1,0,1,400,953
22525,22525,0,1,0,0,0,400,953
22526,22526,0,1,0,0,0,400,953
22527,22527,0,1,0,0,0,400,953
22528,22528,0,1,1,0,0,400,953
22529,22529,0,1,0,0,1,400,953
22530,22530,0,1,0,0,1,400,953
22531,22531,0,1,0,0,1,400,953
22532,22532,0,1,1,0,1,400,953
22533,22533,0,1,0,0,0,400,953
22534,22534,0,1,0,0,0,400,953
22535,22535,0,1,0,0,0,400,953
22536,22536,0,1,1,1,0,400,953
22537,22537,0,1,0,1,0,400,953
22538,22538,0,1,0,1,0,400,953
22539,22539,0,1,0,1,0,400,953
22540,22540,0,1,1,1,0,400,954
22541,22541,0,1,0,1,0,400,954
22542,22542,0,1,0,1,0,400,954
22543,22543,0,1,0,1,0,400,954
22544,22544,0,1,1,1,0,400,954
22545,22545,0,1,0,1,1,400,954
22546,22546,0,1,0,1,1,400,954
22547,22547,0,1,0,1,1,400,954
22548,22548,0,1,1,1,1,400,954
22549,22549,0,1,0,1,1,400,954
22550,22550,0,1,0,1,1,400,954
22551,22551,0,1,0,1,1,401,954
22552,22552,0,1,1,1,1,401,954
22553,22553,0,1,0,1,1,401,954
22554,22554,0,1,0,1,1,401,954
22555,22555,0,1,0,1,1,401,954
22556,22556,0,1,1,1,1,401,954
22557,22557,0,1,0,1,1,401,954
22558,22558,0,1,0,1,1,401,954
22559,22559,0,1,0,1,1,401,954
22560,22560,0,1,1,1,1,401,955
22561,22561,0,1,0,1,1,401,955
22562,22562,0,1,0,1,1,401,955
22563,22563,0,1,0,1,1,401,955
22564,22564,0,1,1,1,1,401,955
22565,22565,0,1,0,1,0,401,955
22566,22566,0,1,0,1,0,401,955
22567,22567,0,1,0,1,0,401,955
22568,22568,0,1,1,1,0,401,955
22569,22569,0,1,0,1,1,401,955
22570,22570,0,1,0,1,1,401,955
22571,22571,0,1,0,1,1,402,955
